Timestamp,Cycle_Count,Flight_Mode,Altimeter_Status,Altitude,Pressure,GPS_Status,Number_of_Satellites,Longitude,Latitude,Horizontal_Accuracy,Vertical_Accuracy,NED_North_Velocity,NED_East_Velocity,NED_Down_Velocity,Ground_Speed,Heading_of_Motion,Speed_Accuracy_Estimate,Heading_Accuracy_Estimate,IMU_Status,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Orientation_X,Orientation_Y,Orientation_Z,Gravity_X,Gravity_Y,Gravity_Z,Accel_Status,Accel_X.1,Accel_Y.1,Accel_Z.1,Motor_Position,RFM_Init,Unnamed:_38,Unnamed:_39
1004.587,19759,1,1,-0.970407,98905.6458,1,27,-771917598,427038492,344,509,0.023,-0.016,-0.009000000000000001,0.028,454232.93340581184,78,3251345,1,-0.01,0.0,-0.03,-0.25,-0.03,9.55,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,0.0,9.8851032,0.0,1,,
1004.6370000000001,19760,1,1,-0.950295,98905.4138,1,27,-771917598,427038492,344,509,0.023,-0.016,-0.009000000000000001,0.028,454232.93340581184,78,3251345,1,-0.01,-0.02,-0.05,-0.25,-0.01,9.57,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,10.3558224,0.0,1,,
1004.687,19761,1,1,-0.978451,98905.7495,1,27,-771917598,427038492,344,509,-0.032,0.031,0.002,0.044,454232.93340581184,88,3251467,1,-0.01,0.01,-0.06,-0.26,-0.02,9.55,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,9.8851032,0.0,1,,
1004.737,19762,1,1,-0.933201,98905.2124,1,27,-771917598,427038492,344,509,-0.032,0.031,0.002,0.044,454232.93340581184,88,3251467,1,-0.01,-0.01,-0.02,-0.26,-0.01,9.52,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,-0.4707192,9.414383999999998,0.0,1,,
1004.787,19763,1,1,-0.85175,98904.2603,1,27,-771917597,427038492,344,509,0.001,0.019,-0.006,0.019,454232.93340581184,90,3251591,1,-0.01,0.0,0.01,-0.25,-0.03,9.56,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,-0.4707192,10.8265416,0.0,1,,
1004.837,19764,1,1,-0.816555,98903.8452,1,27,-771917597,427038492,344,509,0.001,0.019,-0.006,0.019,454232.93340581184,90,3251591,1,-0.01,0.03,-0.01,-0.26,-0.03,9.57,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.4707192,9.8851032,0.0,1,,
1004.8870000000001,19765,1,1,-0.775327,98903.3691,1,27,-771917597,427038492,344,509,-0.004,0.046,-0.014,0.046,454232.93340581184,93,3251720,1,-0.02,-0.01,-0.03,-0.25,-0.03,9.56,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.4707192,9.8851032,0.0,1,,
1004.937,19766,1,1,-0.811527,98903.79030000001,1,27,-771917597,427038492,344,509,-0.004,0.046,-0.014,0.046,454232.93340581184,93,3251720,1,0.01,0.01,-0.02,-0.24,-0.02,9.56,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,10.3558224,0.0,1,,
1004.987,19767,1,1,-0.738121,98902.9236,1,27,-771917596,427038492,344,509,0.01,0.019,-0.018000000000000002,0.022,454232.93340581184,82,3251834,1,0.0,-0.02,-0.02,-0.25,-0.04,9.54,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,10.8265416,0.0,1,,
1005.037,19768,1,1,-0.811527,98903.7842,1,27,-771917596,427038492,344,509,0.01,0.019,-0.018000000000000002,0.022,454232.93340581184,82,3251834,1,0.0,-0.02,-0.04,-0.26,-0.02,9.57,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,0.4707192,10.3558224,0.0,1,,
1005.087,19769,1,1,-0.819572,98903.8818,1,27,-771917596,427038492,344,509,-0.011,0.032,-0.004,0.034,454232.93340581184,93,3251962,1,-0.01,0.03,0.01,-0.25,-0.04,9.59,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,-0.4707192,10.3558224,0.0,1,,
1005.1370000000001,19770,1,1,-0.844711,98904.1748,1,27,-771917596,427038492,344,509,-0.011,0.032,-0.004,0.034,454232.93340581184,93,3251962,1,0.01,0.02,0.0,-0.25,-0.05,9.58,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,-0.4707192,9.414383999999998,0.0,1,,
1005.187,19771,1,1,-0.812533,98903.79639999999,1,27,-771917596,427038492,344,509,-0.011,0.032,-0.004,0.034,454232.93340581184,93,3251962,1,0.01,0.0,-0.01,-0.25,-0.03,9.56,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.9414384,0.0,9.8851032,0.0,1,,
1005.237,19772,1,1,-0.917112,98905.02320000001,1,27,-771917597,427038491,344,509,-0.024,-0.057,-0.003,0.062,454232.93340581184,74,3252065,1,0.02,0.02,-0.03,-0.25,-0.03,9.57,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.4707192,10.3558224,0.0,1,,
1005.287,19773,1,1,-0.899012,98904.8096,1,27,-771917596,427038491,344,509,-0.002,0.041,-0.009000000000000001,0.041,454232.93340581184,92,3252192,1,0.02,0.01,-0.03,-0.25,-0.01,9.55,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,10.3558224,0.0,1,,
1005.337,19774,1,1,-0.991523,98905.896,1,27,-771917596,427038491,344,509,-0.002,0.041,-0.009000000000000001,0.041,454232.93340581184,92,3252192,1,0.0,0.01,-0.03,-0.25,-0.02,9.56,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,0.0,9.414383999999998,0.0,1,,
1005.3870000000001,19775,1,1,-0.809516,98903.7598,1,27,-771917595,427038491,344,509,-0.026000000000000002,0.01,-0.012,0.028,454232.93340581184,88,3252314,1,0.0,0.03,-0.01,-0.23,0.0,9.56,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,-0.4707192,8.9436648,0.0,1,,
1005.437,19776,1,1,-0.774321,98903.3569,1,27,-771917595,427038491,344,509,-0.026000000000000002,0.01,-0.012,0.028,454232.93340581184,88,3252314,1,0.0,0.03,0.05,-0.25,-0.02,9.56,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,9.414383999999998,0.0,1,,
1005.487,19777,1,1,-0.796444,98903.6072,1,27,-771917595,427038491,344,509,-0.004,0.002,-0.012,0.005,454232.93340581184,86,3252432,1,-0.01,0.01,0.01,-0.27,-0.04,9.57,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,10.8265416,0.0,1,,
1005.537,19778,1,1,-0.8608,98904.3701,1,27,-771917595,427038491,344,509,-0.004,0.002,-0.012,0.005,454232.93340581184,86,3252432,1,0.0,0.02,-0.03,-0.26,-0.04,9.55,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,9.8851032,0.0,1,,
1005.587,19779,1,1,-0.948284,98905.3894,1,27,-771917595,427038491,344,509,-0.004,0.012,0.0,0.012,454232.93340581184,90,3252557,1,0.0,-0.01,-0.02,-0.27,-0.03,9.56,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.4707192,10.3558224,0.0,1,,
1005.6370000000001,19780,1,1,-0.969401,98905.6396,1,27,-771917595,427038491,344,508,0.025,-0.015,0.001,0.029,454232.93340581184,77,3252611,1,0.02,-0.01,-0.02,-0.27,-0.04,9.55,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,1.4121575999999998,10.8265416,0.0,1,,
1005.687,19781,1,1,-0.957334,98905.4993,1,27,-771917595,427038491,344,508,0.0,-0.003,-0.006,0.003,454232.93340581184,62,3252654,1,0.01,-0.04,-0.06,-0.24,-0.03,9.58,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,0.0,9.8851032,0.0,1,,
1005.738,19782,1,1,-1.033756,98906.3904,1,27,-771917595,427038491,344,508,0.0,-0.003,-0.006,0.003,454232.93340581184,62,3252654,1,0.01,0.02,0.01,-0.23,0.0,9.59,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,9.414383999999998,0.0,1,,
1005.788,19783,1,1,-0.899012,98904.8096,1,27,-771917595,427038491,344,508,-0.014,0.031,-0.014,0.034,454232.93340581184,95,3252785,1,0.01,-0.01,0.06,-0.25,0.0,9.58,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,-0.4707192,10.3558224,0.0,1,,
1005.838,19784,1,1,-0.844711,98904.1748,1,27,-771917595,427038491,344,508,-0.014,0.031,-0.014,0.034,454232.93340581184,95,3252785,1,-0.01,0.01,0.03,-0.25,-0.01,9.53,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,0.4707192,9.8851032,0.0,1,,
1005.888,19785,1,1,-0.814544,98903.8269,1,27,-771917595,427038490,344,508,-0.039,-0.025,0.016,0.046,454232.93340581184,64,3252873,1,0.01,-0.02,0.0,-0.25,-0.05,9.55,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.9414384,-0.4707192,10.3558224,0.0,1,,
1005.938,19786,1,1,-0.777338,98903.39360000001,1,27,-771917595,427038490,344,508,-0.039,-0.025,0.016,0.046,454232.93340581184,64,3252873,1,-0.01,-0.01,0.01,-0.26,-0.04,9.55,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,0.0,9.414383999999998,0.0,1,,
1005.988,19787,1,1,-0.768288,98903.2837,1,27,-771917595,427038490,344,508,0.041,0.004,0.007,0.041,454232.93340581184,70,3252970,1,0.03,-0.01,-0.01,-0.26,-0.04,9.56,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.4707192,-1.8828768,10.3558224,0.0,1,,
1006.038,19788,1,1,-0.774321,98903.3569,1,27,-771917595,427038490,344,508,0.041,0.004,0.007,0.041,454232.93340581184,70,3252970,1,0.0,0.03,-0.06,-0.27,-0.01,9.54,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,-0.4707192,9.414383999999998,0.0,1,,
1006.088,19789,1,1,-0.802477,98903.6804,1,27,-771917595,427038490,344,508,-0.056,0.03,0.026000000000000002,0.064,454232.93340581184,75,3253074,1,0.0,0.01,-0.03,-0.24,-0.03,9.55,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,-0.4707192,9.414383999999998,0.0,1,,
1006.138,19790,1,1,-0.942251,98905.3223,1,27,-771917595,427038490,344,508,-0.056,0.03,0.026000000000000002,0.064,454232.93340581184,75,3253074,1,0.01,0.0,-0.03,-0.24,-0.01,9.57,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,9.8851032,0.0,1,,
1006.188,19791,1,1,-0.944262,98905.3467,1,27,-771917595,427038490,344,508,-0.056,0.03,0.026000000000000002,0.064,454232.93340581184,75,3253074,1,-0.01,0.0,-0.02,-0.26,-0.02,9.56,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,0.0,9.414383999999998,0.0,1,,
1006.238,19792,1,1,-0.902029,98904.8462,1,27,-771917595,427038490,344,508,-0.007,-0.042,0.023,0.043000000000000003,454232.93340581184,88,3253195,1,0.0,0.02,-0.01,-0.25,-0.02,9.58,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,0.0,9.8851032,0.0,1,,
1006.288,19793,1,1,-0.962362,98905.5542,1,27,-771917595,427038490,344,508,-0.007,-0.042,0.023,0.043000000000000003,454232.93340581184,88,3253195,1,0.0,-0.01,0.05,-0.24,-0.05,9.56,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,9.8851032,0.0,1,,
1006.338,19794,1,1,-0.878901,98904.5776,1,27,-771917595,427038490,344,508,-0.017,0.003,0.021,0.017,454232.93340581184,72,3253345,1,0.0,-0.01,0.04,-0.26,-0.03,9.57,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,0.0,9.414383999999998,0.0,1,,
1006.388,19795,1,1,-0.79041,98904.0833,1,27,-771917595,427038490,344,508,-0.017,0.003,0.021,0.017,454232.93340581184,72,3253345,1,0.0,0.01,0.01,-0.25,-0.01,9.55,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,0.0,9.8851032,0.0,1,,
1006.438,19796,1,1,-0.794433,98903.5889,1,27,-771917595,427038490,344,508,-0.01,-0.01,0.018000000000000002,0.014,454232.93340581184,80,3253455,1,-0.01,0.02,0.01,-0.27,-0.03,9.55,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,0.0,9.414383999999998,0.0,1,,
1006.488,19797,1,1,-0.786388,98903.2715,1,27,-771917595,427038490,344,508,-0.01,-0.01,0.018000000000000002,0.014,454232.93340581184,80,3253455,1,-0.01,0.02,-0.03,-0.25,-0.01,9.58,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,0.4707192,10.3558224,0.0,1,,
1006.538,19798,1,1,-0.8065,98903.7354,1,27,-771917594,427038490,344,508,0.024,0.026000000000000002,0.023,0.035,454232.93340581184,65,3253545,1,0.02,-0.01,-0.05,-0.26,-0.01,9.54,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,0.0,10.3558224,0.0,1,,
1006.588,19799,1,1,-0.804488,98903.7109,1,27,-771917594,427038490,344,508,0.024,0.026000000000000002,0.023,0.035,454232.93340581184,65,3253545,1,-0.01,-0.01,-0.04,-0.26,0.0,9.55,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-1.8828768,0.4707192,9.8851032,0.0,1,,
1006.638,19800,1,1,-0.830633,98904.01610000001,1,27,-771917594,427038489,344,508,-0.023,-0.001,0.024,0.023,454232.93340581184,68,3253639,1,0.01,0.0,-0.02,-0.24,-0.03,9.55,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,8.9436648,0.0,1,,
1006.688,19801,1,1,-0.727059,98902.7954,1,27,-771917594,427038489,344,508,-0.023,-0.001,0.024,0.023,454232.93340581184,68,3253639,1,-0.01,0.01,0.0,-0.23,-0.02,9.56,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,9.414383999999998,0.0,1,,
1006.738,19802,1,1,-0.773316,98903.3447,1,27,-771917594,427038490,344,508,0.042,0.01,0.016,0.044,454232.93340581184,69,3253735,1,-0.02,0.04,0.03,-0.23,-0.01,9.57,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,9.8851032,0.0,1,,
1006.788,19803,1,1,-0.805494,98903.71699999999,1,27,-771917594,427038490,344,508,0.042,0.01,0.016,0.044,454232.93340581184,69,3253735,1,-0.01,0.03,0.04,-0.24,-0.03,9.55,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,0.0,9.414383999999998,0.0,1,,
1006.838,19804,1,1,-0.774321,98903.3508,1,27,-771917593,427038490,344,508,-0.016,0.019,0.004,0.025,454232.93340581184,86,3253853,1,-0.01,-0.01,0.03,-0.27,-0.02,9.58,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,-0.4707192,10.3558224,0.0,1,,
1006.888,19805,1,1,-0.801472,98903.6743,1,27,-771917593,427038490,344,508,-0.016,0.019,0.004,0.025,454232.93340581184,86,3253853,1,-0.02,-0.01,0.0,-0.26,-0.02,9.55,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,-0.4707192,10.3558224,0.0,1,,
1006.938,19806,1,1,-0.847728,98904.2175,1,27,-771917593,427038489,345,508,0.001,0.008,-0.007,0.008,454232.93340581184,68,3253947,1,0.0,0.02,-0.02,-0.25,-0.03,9.58,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,9.8851032,0.0,1,,
1006.988,19807,1,1,-0.866834,98904.43729999999,1,27,-771917593,427038489,345,508,0.001,0.008,-0.007,0.008,454232.93340581184,68,3253947,1,0.0,0.01,-0.01,-0.23,-0.02,9.56,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,-0.4707192,10.3558224,0.0,1,,
1007.038,19808,1,1,-0.786388,98903.49119999999,1,27,-771917592,427038489,345,508,-0.047,0.002,-0.042,0.047,454232.93340581184,81,3254059,1,-0.02,-0.01,-0.03,-0.26,-0.04,9.55,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,10.3558224,0.0,1,,
1007.088,19809,1,1,-0.881917,98904.6143,1,27,-771917592,427038489,345,508,-0.047,0.002,-0.042,0.047,454232.93340581184,81,3254059,1,-0.01,-0.02,-0.02,-0.23,-0.01,9.55,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,9.414383999999998,0.0,1,,
1007.138,19810,1,1,-0.823594,98903.9246,1,27,-771917593,427038489,345,508,-0.016,-0.011,-0.018000000000000002,0.019,454232.93340581184,68,3254153,1,-0.02,0.01,0.04,-0.24,-0.04,9.57,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,9.414383999999998,0.0,1,,
1007.188,19811,1,1,-0.816555,98903.8452,1,27,-771917593,427038489,345,508,-0.016,-0.011,-0.018000000000000002,0.019,454232.93340581184,68,3254153,1,-0.01,0.01,0.02,-0.23,-0.03,9.57,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,9.8851032,0.0,1,,
1007.238,19812,1,1,-0.885939,98904.65699999999,1,27,-771917593,427038489,345,508,-0.016,-0.011,-0.018000000000000002,0.019,454232.93340581184,68,3254153,1,0.0,0.02,0.02,-0.27,-0.01,9.55,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,-0.4707192,9.414383999999998,0.0,1,,
1007.288,19813,1,1,-0.81555,98903.833,1,27,-771917592,427038489,345,508,0.014,0.02,-0.02,0.024,454232.93340581184,78,3254261,1,-0.01,0.0,0.03,-0.26,-0.01,9.56,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.4707192,0.4707192,10.3558224,0.0,1,,
1007.338,19814,1,1,-0.743148,98902.9907,1,27,-771917592,427038489,345,508,0.014,0.02,-0.02,0.024,454232.93340581184,78,3254261,1,0.0,0.01,0.01,-0.26,-0.02,9.57,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,-0.4707192,9.414383999999998,0.0,1,,
1007.388,19815,1,1,-0.773316,98903.3447,1,27,-771917592,427038489,345,509,-0.014,0.015,-0.012,0.021,454232.93340581184,102,3254472,1,-0.01,0.0,0.01,-0.26,-0.04,9.56,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,0.0,10.3558224,0.0,1,,
1007.438,19816,1,1,-0.829628,98903.9978,1,27,-771917592,427038489,345,509,-0.014,0.015,-0.012,0.021,454232.93340581184,102,3254472,1,0.02,-0.02,0.01,-0.26,-0.02,9.56,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,9.8851032,0.0,1,,
1007.488,19817,1,1,-0.856778,98904.3152,1,27,-771917591,427038489,345,509,-0.004,0.003,-0.026000000000000002,0.005,454232.93340581184,88,3254593,1,-0.02,-0.02,-0.02,-0.24,-0.04,9.56,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,9.8851032,0.0,1,,
1007.538,19818,1,1,-0.845717,98904.187,1,27,-771917591,427038489,345,509,-0.004,0.003,-0.026000000000000002,0.005,454232.93340581184,88,3254593,1,0.0,-0.01,-0.02,-0.25,-0.02,9.54,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,10.3558224,0.0,1,,
1007.588,19819,1,1,-0.792422,98903.5706,1,27,-771917592,427038489,345,509,-0.016,-0.032,-0.005,0.036000000000000004,454232.93340581184,69,3254689,1,0.01,0.01,0.01,-0.24,0.0,9.53,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,10.3558224,0.0,1,,
1007.638,19820,1,1,-0.857784,98904.3274,1,27,-771917591,427038488,345,508,-0.022,0.029,-0.01,0.036000000000000004,454232.93340581184,86,3254749,1,-0.01,0.01,0.01,-0.22,-0.03,9.57,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,0.0,10.3558224,0.0,1,,
1007.688,19821,1,1,-0.8427,98904.1504,1,27,-771917591,427038488,345,508,-0.022,0.029,-0.01,0.036000000000000004,454232.93340581184,86,3254749,1,-0.01,0.01,0.03,-0.25,-0.02,9.57,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,0.0,9.8851032,0.0,1,,
1007.738,19822,1,1,-0.859795,98904.3579,1,27,-771917591,427038488,345,508,-0.005,0.014,-0.009000000000000001,0.015,454232.93340581184,94,3254879,1,-0.01,0.02,0.06,-0.25,-0.03,9.57,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,-0.4707192,10.3558224,0.0,1,,
1007.788,19823,1,1,-0.774321,98903.3508,1,27,-771917591,427038488,345,508,-0.005,0.014,-0.009000000000000001,0.015,454232.93340581184,94,3254879,1,0.0,0.01,0.01,-0.25,-0.01,9.56,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,-0.4707192,9.414383999999998,0.0,1,,
1007.838,19824,1,1,-0.783371,98903.4546,1,27,-771917591,427038488,345,508,0.002,0.017,0.008,0.017,454232.93340581184,72,3254978,1,-0.01,-0.02,-0.01,-0.24,-0.03,9.53,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,9.8851032,0.0,1,,
1007.888,19825,1,1,-0.847728,98904.2114,1,27,-771917591,427038488,345,508,0.002,0.017,0.008,0.017,454232.93340581184,72,3254978,1,0.0,-0.01,-0.02,-0.26,-0.01,9.56,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,10.3558224,0.0,1,,
1007.938,19826,1,1,-0.813539,98903.8147,1,27,-771917591,427038489,345,508,0.003,-0.005,0.015,0.006,454232.93340581184,88,3255100,1,0.0,0.01,-0.03,-0.27,-0.02,9.55,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.4707192,0.0,10.3558224,0.0,1,,
1007.988,19827,1,1,-0.785383,98903.479,1,27,-771917591,427038489,345,508,0.003,-0.005,0.015,0.006,454232.93340581184,88,3255100,1,-0.01,-0.03,-0.04,-0.27,-0.02,9.53,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,9.8851032,0.0,1,,
1008.038,19828,1,1,-0.853761,98903.8513,1,27,-771917591,427038489,345,508,0.034,-0.044,0.016,0.056,454232.93340581184,94,3255230,1,-0.01,-0.02,0.02,-0.23,-0.03,9.55,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,0.4707192,9.8851032,0.0,1,,
1008.088,19829,1,1,-0.764266,98903.2349,1,27,-771917591,427038489,345,508,0.034,-0.044,0.016,0.056,454232.93340581184,94,3255230,1,0.0,0.01,0.05,-0.25,-0.05,9.57,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,9.8851032,0.0,1,,
1008.138,19830,1,1,-0.839683,98904.1199,1,27,-771917591,427038489,345,508,0.009000000000000001,-0.033,0.011,0.034,454232.93340581184,93,3255359,1,0.01,-0.01,0.06,-0.25,-0.01,9.54,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,-0.4707192,9.8851032,0.0,1,,
1008.188,19831,1,1,-0.807505,98903.7415,1,27,-771917591,427038489,345,508,0.009000000000000001,-0.033,0.011,0.034,454232.93340581184,93,3255359,1,0.01,-0.02,0.02,-0.26,-0.04,9.58,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.4707192,9.8851032,0.0,1,,
1008.238,19832,1,1,-0.794433,98903.5889,1,27,-771917591,427038489,345,508,0.009000000000000001,-0.033,0.011,0.034,454232.93340581184,93,3255359,1,0.03,0.0,0.02,-0.26,-0.03,9.56,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,-0.4707192,9.8851032,0.0,1,,
1008.288,19833,1,1,-0.694881,98902.4231,1,27,-771917591,427038489,345,508,0.009000000000000001,-0.033,0.011,0.034,454232.93340581184,93,3255359,1,0.01,0.03,-0.03,-0.26,-0.03,9.56,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,-0.4707192,9.8851032,0.0,1,,
1008.338,19834,1,1,-0.800466,98903.656,1,27,-771917591,427038489,345,508,0.018000000000000002,-0.006,0.013000000000000001,0.019,454232.93340581184,86,3255565,1,-0.01,-0.01,-0.04,-0.26,-0.01,9.54,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,0.0,9.414383999999998,0.0,1,,
1008.388,19835,1,1,-0.8246,98903.9368,1,27,-771917591,427038489,345,508,0.018000000000000002,-0.006,0.013000000000000001,0.019,454232.93340581184,86,3255565,1,0.01,0.02,0.03,-0.25,-0.01,9.58,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,-0.4707192,0.4707192,10.3558224,0.0,1,,
1008.438,19836,1,1,-0.852756,98904.2664,1,27,-771917590,427038489,345,508,0.011,0.031,-0.003,0.033,454232.93340581184,77,3255671,1,0.01,0.03,0.02,-0.25,-0.03,9.55,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.0,0.0,9.8851032,0.0,1,,
1008.488,19837,1,1,-0.835661,98904.071,1,27,-771917590,427038489,345,508,0.011,0.031,-0.003,0.033,454232.93340581184,77,3255671,1,0.02,0.03,0.02,-0.23,-0.04,9.56,6.121742351370111,-0.028361600344907856,0.002181661564992912,-0.28,-0.02,9.8,1,0.4707192,0.0,9.8851032,0.0,1,,
